Url,Headline,ProxyIP,Publication Date,Content,Image URL
https://apnews.com/article/messi-brazilian-fans-maracana-08abe53538d52140874cd2c284903f73,Lionel Messi draws Brazilian fans to what could be the Argentine great’s last match in Rio,188.74.210.21,"November 21, 2023",Many Brazilians have become fans of Lionel Messi in recent years. And many of them will be going to the Maracana Stadium to watch the World Cup champions take on their own national team in a qualifying match.,https://dims.apnews.com/dims4/default/59a98d2/2147483647/strip/true/crop/2518x1677+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F03%2F7f%2F5ac582bd690d39ba84cebc78e1d5%2Fd5aaf6011db44bd29f727c889a527098
https://apnews.com/article/lionel-messi-inter-miami-2f37964090a7f1481941acb598bba6e3,"Busy 2024 looms for Lionel Messi and Inter Miami, and club is figuring out how to make it work",188.74.210.21,"November 21, 2023","Inter Miami is putting together its preseason schedule, one that will likely have somewhere between four and six games early next year.",https://dims.apnews.com/dims4/default/05e0519/2147483647/strip/true/crop/3016x2009+1+0/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fbe%2F1b%2Fdf2d7bcb643f390220c3130b1459%2F4842a9b6f96d4c88944dcb3de1a32273
https://apnews.com/article/argentina-exhibitions-china-tour-messi-ec2a4f7e88f07f93da3ec1913f8e8d9a,Lionel Messi’s Argentina to play Nigeria and Ivory Coast in March exhibitions during China tour,188.74.210.21,"January 31, 2024","Argentina will play exhibition games against Nigeria and Ivory Coast in China next month, making it likely Lionel Messi will miss Inter Miami’s Major League Soccer game at the New York Red Bulls on March 23.",https://dims.apnews.com/dims4/default/09aa674/2147483647/strip/true/crop/4724x3147+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fce%2F68%2Fe6ee7a1558718fc0dca7938107e4%2Fc383d4acf63340edab3321c502570eec
https://apnews.com/article/hong-kong-messi-refund-angry-fans-184a2aa2a138ab2896230041aa862dd6,Anger over Messi’s absence in Hong Kong game spreads: Argentina friendly in mainland China canceled,188.74.210.21,"February 10, 2024",An Argentina soccer friendly in China next month has been canceled in more fallout from Lionel Messi failing to play in a club exhibition match in Hong Kong.,https://dims.apnews.com/dims4/default/5875e63/2147483647/strip/true/crop/2514x1675+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F3e%2F01%2F2839190c447885fd8500919e6b1c%2Fee61afb79d8e4282973bb2aee101271c
https://apnews.com/article/messi-japan-tokyo-vissel-kobe-inter-miami-1930d0d59b0eea2ca1858ff8c44aff33,Messi says he feels much better and hopes to play in Tokyo after a PR disaster in Hong Kong,188.74.210.21,"February 06, 2024",Look for Lionel Messi to play in Tokyo on Wednesday when Inter Miami faces Japanese club Vissel Kobe in a friendly.,https://dims.apnews.com/dims4/default/ad26d29/2147483647/strip/true/crop/4866x3241+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fa1%2F57%2F30789294550f2d98c52875a8e125%2F478edbda080248abae0fada3525584af
https://apnews.com/article/lionel-messi-inter-miami-mls-soccer-ballon-dor-a535ef1626d9f5ff556ce0421ecd9821,Lionel Messi’s 8th Ballon D’Or trophy celebrated by Inter Miami in exhibition match,188.74.210.21,"November 11, 2023",Lionel Messi held the Ballon D’Or over his head as fireworks lit up the sky to bring a pregame ceremony to a close.,https://dims.apnews.com/dims4/default/82fd4c7/2147483647/strip/true/crop/6475x4313+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fdc%2Fa0%2F073609adbf23e3684f663a815ce6%2F14e0df23383d4a3db387e784a6805613
https://apnews.com/article/messi-inter-miami-charlotte-cc1737910d49a5fa64929d3d4883b65f,Lionel Messi in starting lineup for Inter Miami in MLS season finale at Charlotte,188.74.210.21,"October 22, 2023",Lionel Messi is in the starting lineup for Inter Miami in its MLS season finale against FC Charlotte.,https://dims.apnews.com/dims4/default/8336993/2147483647/strip/true/crop/3580x2385+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F26%2F8a%2F63bab1759e61d96a024802954eb2%2F6cb2b8ef19e74c6ca10482330b0bd10c
https://apnews.com/article/luis-suarez-lionel-messi-inter-miami-b7963e8c369ec31dbe7c9293a979d40e,"Suárez’s training alongside Messi, Busquets and Alba with Inter Miami officially underway",188.74.210.21,"January 14, 2024","Lionel Messi, Luis Suárez, Sergio Busquets and Jordi Alba were all sitting together and smiling after a training session. This wasn’t Barcelona in 2014.",https://dims.apnews.com/dims4/default/05defce/2147483647/strip/true/crop/2597x1730+0+1/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2Fe7%2Ffd%2F98d492e13cb59edbbf121a70b411%2F8a376c19605b48cdb9bfd02097ace811
https://apnews.com/sports/mens-college-basketball-chicago-bears-minnesota-vikings-lionel-messi-dc6a9aa715df247031b13744e382a39b,Today in Sports - 17-year old Lionel Messi makes his league debut for FC Barcelona,188.74.210.21,"October 15, 2023","Today in Sports, October 16 - 17-year old Lionel Messi makes his league debut for FC Barcelona",No Image Found
https://apnews.com/article/lionel-messi-inter-miami-ffcdc50b18a4636480c485352c9a5b43,"Lionel Messi may play Saturday, Inter Miami hints in social media post",188.74.210.21,"October 07, 2023",Lionel Messi’s absence from Inter Miami’s lineup may be over. The team used social media on Friday to post “Nos vemos mañana” with a photo of the seven-time Ballon d’Or winner.,https://dims.apnews.com/dims4/default/1270f02/2147483647/strip/true/crop/7663x5104+0+2/resize/599x399!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F58%2Fde%2Ff55a076d59ce70e19a92237a5707%2Fe8cafb677237465588013c52f41ff405
